,itemname,content,region,price
5451,아이패드 에어3세대 64g lte 골드색상 [리퍼 새제품],"리퍼일 : 21년 4월 17일

리퍼 후 전원도 켜보지 않은 찍힘,기스 하나 없고 패드 보호필름 제거 안한 새제품입니다.

아이패드 에어3세대 64g lte모델 골드색상이며,
리퍼 받기전 있던 상자에 넣어 드립니다.


직거래 - 신촌역 or 연세대, 이대 인근",서울 서대문구 신촌동,"620,000원"
5452,아이패드 에어4세대 라이노 케이스 팝니다.,"5월 10일 구매하였습니다. 

패드를 반품하여 내놓습니다. 

클리어 쉴드 플러스b제품입니다. 

거의 세제품입니다.",강원도 원주시 흥업면,"15,000원"
5453,아이패드 프로 11인치 3세대 파손,"아이패드 11인치 3세대 파손 팝니다
64gb 와이파이구요
스마트 폴리오 케이스 같이드립니다
파손외 하자는 전혀없습니다
개롱역 직거래합니다",서울 송파구 가락2동,"370,000원"
5454,아이패드에어4 + 애플 정품 스마트 폴리오 케이스,"아이패드 에어4, Wi-Fi, 64GB, 스페이스그레이 컬러입니다.
작년 11월에 구매했고 침대 밖을 벗어나본 적이 없고 잠깐씩 넷플릭스 볼때만 사용했어서 상처 하나 없이 깨끗하고 사용감 거의 없어요.
필름은 안붙여놨는데 애플 정품 폴리오 케이스 차콜컬러 씌워놨어서 화면도 깨끗해요.
직거래는 동탄역 근처에서 가능해요!",경기도 화성시 동탄4동,"650,000원"
5455,아이패드 6세대 128G wifi 스페이스 그레이 (상태최상) + 애플펜슬,"상태최상
전면사진에 보이는 기스는 액정필름
리퍼기간만료
충전기 선은 따로 구매하셔야해요 
어댑터-사용감 있습니다
애플펜슬-사용감있음 (실리콘케이스드려요)
다른 사진 원하시면 당근톡주세요!",경남 진주시 가좌동,"415,000원"
5456,아이패드2 32GB,"상처없이 매우 깨끗합니다 
문의주세요~^^",인천 연수구 연수2동,"70,000원"
5457,"아이패드7세대 ,애플펜슬","20년8월에 구매했고 유트브만 가끔봤습니다 구매하자마자 케이스껴서 기스없습니다 채팅주세요
128g 셀룰러 모델입니다",경기도 안산시 상록구 해양동,"400,000원"
5458,아이패드 거치대 팝니다,"- 고정하는 부분들이 굉장히 튼튼합니다
- 줄 기울기를 조정해 원하는 각도로 만들 수 있습니다 
- 제품 하자, 얼룩 전혀 없습니다.",대구 남구 봉덕동,"3,000원"
5459,"아이패드 에어4 64G wifi, 애플펜슬 2세대","아이패드 에어4 64G 실버색상 풀박스
아이패드 케이스 ESR 로즈골드 색상
아이패드 강화유리 필름
애플펜슬 2세대 단품 (박스X)
애플펜슬 필름 (+2매 추가)
애플펜슬 펜촉 캡
애플케어X

집안에서만 잠깐씩 써서 사용감 거의 없어요.
예뻐서 샀는데 핸드폰, 노트북이 전부 삼성이라 아무래도 호환성 때문에 판매하려고 합니다. ㅠㅠ
필름, 케이스 다 있어서 바로 사용하시면 됩니다.
직거래, 일괄 판매만 할께요. (택배X, 개별 판매X)

구매 후 반품 불가입니다.",경기도 부천시 소사본3동,"760,000원"
5460,아이패드 졸귀 파우치,포장도 안뜯은 새거입니당,경남 양산시 물금읍,"28,000원"
5461,아이패드 에어4 정품 폴리오케이스 검정 신품,"오늘 배송받은 아이패드에어4와 같이 받았어요

저는 아이패드 도착네 맞춰 딥블루로 구매해 두어 필요가 없어서요

평일 주간 강남역
그외 월곡역 직거래 원합니다",서울 서초구 서초2동,"60,000원"
5462,아이패드프로1(wifi+cellular)+애플펜슬+정품키보드,"●글을 먼저 읽고 연락주세요
●네고문의 차단
● 서울 노원  직거래 
●중고거래 특성상 반품,환불 불가
●구성품
- 아이패드프로1세대
- 애플펜슬 1세대
- 애플 정품 키보드 
-  일반충전기 (정품 충전기 분실)
- 박스
●상태 및 특징
- 배터리 96% 사이클135
- 2017.4월 구매
- 상태 사진 참조",서울 강남구 신사동,"450,000원"
5463,아이패드8세대 128기가 팔아요,"박스비닐만 제거한 새제품입니다

아이패드 비닐제거 안했습니다 

128기가 와이파이 실버 입니다

제조년도는 21년 4월 입니다",세종시  새롬동,"520,000원"
5464,아이패드 판매 합니다,"아이패드 3세대 셀룰러 32기가
판매 합니다
 화곡1동 입니다",서울 강서구 화곡동,"50,000원"
5465,아이패드 7세대 키보드 케이스(로지텍 슬림 폴리오),"로지텍 슬림 폴리오(아이패드 키보드 케이스)
아이패드 7세대용

특이사항 : 한/영/이모티콘 전환 키 빠져 있음
**키는 빠져 있지만 빠진 상태로 눌렀을 때도 작동은 원래처럼 잘 됨

모서리 양측&곳곳에 생활기스 있으니
사진 확인해주시고 감안하셔서 구매 결정 해주세요!",서울 서대문구 연희동,"86,000원"
5466,아이패드 에어3 256G 실버 wifi + 애플펜슬 1세대 풀박 판매합니다,"아이패드 에어3 256G 실버 wifi + 애플펜슬 1세대 풀박 판매합니다! 충전기 및 애플펜슬 펜촉 리필 다 있구요 거의 영상 시청용으로 사용해서 잔기스 없습니다 배터리 효율은 사진에 있다시피 97퍼센트입니다~ 필요하시면 애플펜슬 케이스도 같이 드릴게요 기타 문의사항 채팅 주세요!

구로디지털단지역에서 직거래만 합니다!",서울 구로구 구로동,"620,000원"
5467,아이패드 에어3 스페이스그레이 64GB wifi,"아이패드 에어3 스페이스 그레이 64GB wifi
배터리 효율 100%구요 흠집 난 곳 없습니다
펜슬 없습니다
박스는 오래돼서 버렸는데 리퍼 받을 때 받은 박스에 넣어드리겠습니다
사시면 보라색 케이스도 같이 드려요

거래는 달동이었으면 좋겠습니다!",울산 남구 달동,"460,000원"
5468,아이패드1세대,아이 패드 1 세대 64 기가입니다. 깨끗하고 작동은 되나 사양이 낮아 요 필요하신 분 가져 가세요. 사진 상태 그대로입니다,경기도 이천시 창전동,"80,000원"
5469,아이패드 펜슬 펜촉 팝니다,"1,2세대 호환되는걸로 알고있어요!
각각의 가격입니다!

1번
새거예요

2번 
한개없어요
저반사 종이질감 필기감입니다

3번
한개없어요
기본액정과 강화유리필름에 어울린데요

갤럭시탭으로 바꿔서 필요없어서 팔아요!!
네고없고 택배요청시 택배비 붙어요!",대전 중구 대사동,"3,000원"
5470,"아이패드 에어3 64 골드 + 1세대 애플펜슬 + 케이스2개,파우치1개 팝니다","사진상 구성 전부 팝니다 분할구매문의 안받아요

아이패드로 디지털드로잉 하려고 올해 3월에 당근에서 구매했는데 저랑은 너무 안맞는거 같아서 팝니다
구매 후 지금까지 5시간도 안써봤고 핑크색 케이스와 파우치는 아이패드에 껴놓은 채로 학교갈때 한번 가지고 간 것 말고는 나간적 없고요
아이패드랑 펜슬에 잔기스나 하자안보이는데 예민하신분은 피해주세요 패드에 케이스 항상 껴놨습니다

랩씨 종이질감 필름 부착 했고 아이패드는 풀박스입니다

애플펜슬은 박스에 넣어 드리나 여분 펜촉과 충전 연결선이 없어요 

충전기 잭이 좀 갈라져있는데 쓰는데는 문제 없었습니다 살때부터 이래서 클레임 안받아요

편하게 문의 주시고 내일 오전중에 원흥역 앞에서 거래 가능하시면 만원 네고해드려요",경기도 고양시 덕양구 원흥동,"490,000원"
5471,신제품급 아이패드 프로 4세대 11인치 128 와이파이 스페이스그레이🖤,"🖤 작년 11월 23일 구입 (보증기간 1년)
🤍 아이패드 프로 11인치 128기가 와이파이형 스페이스그레이
🖤 신제품급 상태
🤍 펜슬 미포함

작년 11월 23일 구입 후 충전을 2-3번 할만큼 사용을 안했어요 (다이어리용으로 사용) 프로가 좋긴하지만 다이어리용외에 사용하지 않는 저에겐 사치인것같아 팔고 저는 아이패드로 재구입할 예정입니다! 집에서만 밤에 다이어리 끄적이는용이라 기스일체 없어요! 사진에 보이는 구성품으로 다 드려요! 케이스도 인기많은 제품인 라이노 연핑크 23,900원짜리 제품이고 이 역시 밖에 나가서 사용하지 않아 때탐없어서 색상만 마음에 드시다면 사용하면 좋을거같아요 그럼 좋은 거래 기다릴게요🙇🏻‍♀️

🐻 직거래 주안역인근",인천 서구 원창동,"750,000원"
5472,아이패드5 세대 32기가 팝니다,"아이패드5 세대 32기가 팝니다
영상시청용으로만 사용했구요
구매하자마자 실리콘 케이스에 넣고 사용해서 기스 없는 새제품 같은 상태입니다.
실리콘케이스랑 전면액정 보호유리도 같이 드립니다.",충북 진천군 광혜원면,"240,000원"
5473,아이패드 프로 4세대 12.9 wifi 스그+ 풀박(미사용충전기)+애플펜슬 2세대+애플케어+케이스 (가격내림),"아이패드 프로 4세대 12.9 wifi 스페이스 그레이 128g + 풀박(미사용충전기)+애플펜슬 2세대+애플케어+케이스

구매 : 쿠팡에서 아이패드 4월 17일, 애플펜슬 2세대 5월 1일
애플케어 : 애플케어 가입하였으며, 2022년 6월 14일까지 보증
사용감 : 주말에 가끔 유툽 및 영상보는 용도로 사용(실사용은 한두달 정도), 애플펜슬은 펜촉  착용 후  거의 사용 안함.
구성품 : 아이패드 및 애플펜슬 모든 풀박스(아이패드 충전기 미사용) + 애플펜슬 케이스가 부착된 EXR케이스 + 애플펜슬 펜촉 여분 (6만원에 모두 구입, 케이스와 펜촉 여분은 필요하시다면 드리겠습니다.)
기스 : 구매 후 케이스, 화면 보호 필름, 카메라 강화유리필름 부착하여 잔기스 X

*카메라에 금이 보이는데 강화유리만 금이 간 것 뿐입니다.

자세한 사진 원하시면 보내드리고, 거래하시기전에 100% 완충 및 초기화해서 드리겠습니다.!!",대전 서구 복수동,"1,390,000원"
5474,아이패드프로 9.7 128G 셀룰러버전 판매합니다~,"아이패드프로 9.7 128G 셀룰러버전 판매합니다!

9.7이라 엑셀 파워포인트 같은 마이크로소프트 프로그램 전부 사용가능하고 스피커도 4개라 소리도 빵빵합니다

앞 뒤 필름 붙여놔서 외관 문제되는점 하나도 없고 벨킨 키보드케이스 / 스마트케이스(비정품) 서비스로 같이 드립니다!

답십리역근처에서 직거래 합니다",서울 동대문구 답십리동,"400,000원"
5475,맥스퍼 갤럭시탭 아이패드 프로 태블릿 스탠드 거치대 (단종),"학생/공시생 필수템으로도 유명한 제품입니다
현재 단종되어 동일 제품은 구하실 수 없어요

높이 조절, 각도 조절 가능하구요

스마트폰부터 (가로로 했을 때) 아이패드프로 12.9인치까지 사용 가능합니다

최대높이 45, 최소 30cm입니다.

고촌 캐슬앤파밀리에 1단지에서 거래 가능합니다",경기도 김포시 고촌읍,"15,000원"
5476,아이패드7세대32GB+애플펜슬1세대,"밖에서 한번도 사용안하고
집에서 넷플이랑 일기,그림 그리는 용도로만 사용한 맨날 케이스 끼고사용한 기스 하나 없는 상태 ss급 아이패드입니다
풀박이구여 충전기도 다있습니다 
애플펜슬도 사고 얼마 사용 안해서 거의 새제품이구여
종이질감 필름 붙여잇어서 화면상으로 디스플레이 뿌얘보이는데 저거 떼면 그냥 반딱 빛나용
종이질감 필름으로 펜슬 그려야 펜슬 쓰는 맛나서 안떼고 팝니당
라벤더케이스도 같이 드리겠습니다 
편하게 문의 주세용",경기도 남양주시 평내동,"520,000원"
5477,아이패드 미니5 와이파이,"아이패드 미니5 와이파이 모델 판매합니다
64기가 
구매하고 필름과 케이스를 껴둬서 기스나 찍힘 없습니다 
충전기나 박스는 없는 단품제품입니다",세종시  다정동,"350,000원"
5478,아이패드프로1(wifi+cellular)+애플펜슬+정품키보드,"●글을 먼저 읽고 연락주세요
●네고문의 차단
● 노원 상계동 직거래 
●중고거래 특성상 반품,환불 불가
●구성품
- 아이패드프로1세대(32g/ celluar+wifi)
- 애플펜슬 1세대(뚜껑없음)
- 애플 정품 키보드 
- 일반충전기 (정품 충전기 분실)
- 박스
●상태 및 특징
- 배터리 96% 사이클135
- 2017.4월 구매
- 상태 사진 참조",서울 노원구 상계9동,"450,000원"
5479,아이패드 파우치,"인터넷에서 원가 4만원으로 판매되는 파우치입니다.
한번도 사용하지 않았구요
선물받았는데 파우치가 너무 많아서 판매합니다.
쿨거하시면 가격내려드리니 연락주세요!!",경남 창원시 마산회원구 내서읍,"26,000원"
5480,🌺애케플 iPad pro 3세대 11 wifi 64GB(로지텍 슬림폴리오 키보드 포함),"🌺애케플 iPad pro 3세대 11 wifi 64GB(로지텍 슬림폴리오 키보드 포함)

아이패드 제대로 쓰고있는 대학원생입니다. 
공부를 패드로 시작해보고싶으신 분들께서는 세트로 구매하시면 딱 좋을 것 같아요:)
혹시 활용방법 알고 싶으시다면 구매시 말씀주시면 추천앱 등 알려드릴게요!

1년 반 알차게 쓰고 기기 업그레이드로 보냅니다. 
정말 양품이고 한 번도 속 썩인 적 없이 정말 잘 썼어요. 

🌿아이패드프로3세대 11인치 wifi 64GB(애케플 21년12월10일)

- 힐링쉴드 종이질감 필름 붙어있습니다. 직접 힐링쉴드 가서 붙였고, 남아있는 추가 필름 드립니다. 
- 애케플 가입 및 현재까지 사용한 적 없습니다. 현장에서 바로 양도해드리며, 평일 9-6시 사이 거래시 애플 서비스센터와 직접 통화해 양도해드립니다. 
- 여기저기 와이파이 많고 핫스팟 자동연결 해 놓고  스트레스 없이 썼습니다. 
- 주로 논문, 책 보는 용으로 사용했고 기기는 정말 양품입니다. 
- 단 한번도 떨어뜨린적 없고, 필름과 케이스 없이 사용한 적 없습니다. 
- 마음 쓰이시면 애케플 하나도 안 쓴 상태니 새 기기 교체하시면 되어요:)

🌿 로지텍 슬림폴리오 키보드
애플슬림폴리오보다 키감이 좋아 훨씬 피로감이 덜하고 백라이트 최고....

전 제품 풀박, 직거래만 합니다. 
직접 물건 확인하시고, 거래 후 교환 환불은 어렵습니다:) 

구매의사 있으신 분들은 궁금하신 사항 문의주세요! 

🍀찔러보기 에눌문의 삼가해주세요
🍀우리 매너거래해요!
🍀직거래 조율 가능",서울 용산구 이촌동,"850,000원"
